patch_id,category,amount,dist_before,dist_after,delta
523,Dining and Drinking,1,3.626152898246049,3.643536185760727,0.017383287514677992
529,Dining and Drinking,1,4.652439896306456,4.71625413033881,0.0638142340323542
550,Dining and Drinking,1,3.7059847330162654,3.741536264948502,0.03555153193223681
555,Dining and Drinking,1,2.6217046668303423,2.579360053709708,-0.0423446131206342
558,Dining and Drinking,1,2.9583082063989723,3.010973206164681,0.05266499976570849
560,Dining and Drinking,1,2.7162622881371803,2.626372128485219,-0.08989015965196145
586,Dining and Drinking,1,5.444664434435385,5.364616939179937,-0.08004749525544774
589,Dining and Drinking,1,2.9744816172331308,2.9196842777253993,-0.05479733950773147
591,Dining and Drinking,1,3.3540744836099723,3.3099921974677535,-0.04408228614221876
595,Dining and Drinking,1,3.042495064834708,3.0450317473269326,0.0025366824922246067
596,Dining and Drinking,1,2.813796076950275,2.8715295589893906,0.05773348203911555
600,Dining and Drinking,1,3.206523090577657,3.2205219071255633,0.013998816547906134
601,Dining and Drinking,1,5.154355486913724,5.297727034326076,0.14337154741235203
605,Dining and Drinking,1,1.9434776934050324,1.954730881922322,0.011253188517289514
609,Dining and Drinking,1,3.462859047724711,3.467401221883808,0.004542174159096746
611,Dining and Drinking,1,4.025413481281198,4.053365439117744,0.027951957836545915
614,Dining and Drinking,1,5.663353643170614,5.62334522494713,-0.040008418223484554
615,Dining and Drinking,1,4.2508711658696265,4.477472757420413,0.22660159155078663
625,Dining and Drinking,1,2.624730376747647,2.616270981509768,-0.008459395237879086
629,Dining and Drinking,1,6.122158509422249,5.718680529476386,-0.40347797994586276
633,Dining and Drinking,1,2.9008472259760376,2.916608194559677,0.01576096858363929
634,Dining and Drinking,1,3.6636292583079495,3.5398670957626894,-0.12376216254526007
635,Dining and Drinking,1,3.649299523714368,3.8074813720248595,0.15818184831049154
642,Dining and Drinking,1,3.6614809412846983,3.669455823813953,0.007974882529254934
643,Dining and Drinking,1,5.909901744256123,5.9225008040815075,0.012599059825384451
648,Dining and Drinking,1,4.748330862863369,4.742959536248513,-0.005371326614856287
649,Dining and Drinking,1,2.361972797956094,2.2795655892252897,-0.0824072087308041
657,Dining and Drinking,1,6.690373439774637,6.612229319075302,-0.07814412069933496
658,Dining and Drinking,1,3.708262251349306,3.7381739967720016,0.02991174542269537
661,Dining and Drinking,1,6.115272129003343,6.054156607443614,-0.06111552155972877
674,Dining and Drinking,1,5.486006225531229,5.441273569249821,-0.04473265628140766
676,Dining and Drinking,1,2.9409024928510954,2.8937534271388863,-0.047149065712209115
683,Dining and Drinking,1,5.865674135437478,5.886821394567253,0.021147259129774554
691,Dining and Drinking,1,3.626000900159993,3.4409657480036477,-0.18503515215634536
694,Dining and Drinking,1,2.4387398092390753,2.5054897251668473,0.06674991592777202
707,Dining and Drinking,1,4.087897825560027,4.022957780064047,-0.06494004549598031
717,Dining and Drinking,1,3.260194381431597,3.49271587243508,0.2325214910034834
720,Dining and Drinking,1,4.005087994064668,3.9323503927336807,-0.07273760133098772
722,Dining and Drinking,1,3.872842888232637,3.937616259872911,0.06477337164027386
726,Dining and Drinking,1,5.539654485278018,5.573511646185387,0.033857160907368566
729,Dining and Drinking,1,3.335645371438578,3.2770306510444493,-0.05861472039412874
733,Dining and Drinking,1,2.8897343522980083,2.847990998030533,-0.04174335426747522
734,Dining and Drinking,1,2.7181002879118203,2.7514204224745407,0.033320134562720316
737,Dining and Drinking,1,3.341749780135995,3.1893099811844774,-0.1524397989515176
740,Dining and Drinking,1,2.398000523312777,2.385223300883467,-0.012777222429309898
744,Dining and Drinking,1,1.9765553315550304,1.9726205583299061,-0.003934773225124255
755,Dining and Drinking,1,2.149471489843575,2.1261414642280174,-0.023330025615557748
765,Dining and Drinking,1,5.654373712912973,5.640650246411216,-0.013723466501756931
769,Dining and Drinking,1,7.965756238974709,7.8054263880852135,-0.1603298508894957
773,Dining and Drinking,1,3.877572899460649,3.8819562774012417,0.0043833779405928475
778,Dining and Drinking,1,2.832827418357515,2.8354893117079696,0.002661893350454747
779,Dining and Drinking,1,4.01227971074826,4.051287503111425,0.039007792363165095
784,Dining and Drinking,1,3.091402978225277,3.1346546282511896,0.04325165002591236
791,Dining and Drinking,1,3.223529175304731,3.177859241688691,-0.04566993361603977
798,Dining and Drinking,1,2.963110643767915,2.987115562844597,0.024004919076682008
799,Dining and Drinking,1,5.054763462651228,4.0047138984142086,-1.0500495642370193
801,Dining and Drinking,1,4.072340467175893,3.926069210835493,-0.14627125634040006
804,Dining and Drinking,1,3.014945570918149,3.000780019756556,-0.014165551161593015
805,Dining and Drinking,1,2.7552427401345403,2.7281968302561266,-0.02704590987841371
816,Dining and Drinking,1,3.950895259567149,3.9747632706168607,0.02386801104971159
819,Dining and Drinking,1,3.0638545882457535,3.062143664393044,-0.001710923852709545
830,Dining and Drinking,1,4.1972044825871,4.261861525960842,0.06465704337374145
832,Dining and Drinking,1,4.0901739715199685,4.14227171541422,0.05209774389425181
837,Dining and Drinking,1,3.7555433249515646,3.870456323490133,0.11491299853856818
843,Dining and Drinking,1,4.054677333392288,3.9649534868292413,-0.08972384656304655
848,Dining and Drinking,1,1.241742672853042,1.1917008107113638,-0.05004186214167827
859,Dining and Drinking,1,2.1497189793141036,2.1659796557835542,0.01626067646945062
861,Dining and Drinking,1,2.851434453465016,2.854054631828208,0.0026201783631920605
864,Dining and Drinking,1,2.8187807182220896,2.819629818172099,0.0008490999500092578
866,Dining and Drinking,1,3.7980491396047533,3.7777652551118504,-0.02028388449290297
875,Dining and Drinking,1,5.747832165415646,5.745506661036286,-0.00232550437936041
878,Dining and Drinking,1,1.7971099206353847,1.7935213331643962,-0.003588587470988447
879,Dining and Drinking,1,4.857614403466086,4.7230769397156775,-0.13453746375040865
887,Dining and Drinking,1,3.128671141137878,3.1871038331511796,0.05843269201330159
903,Dining and Drinking,1,3.1567756552834756,2.8099922237970807,-0.3467834314863949
907,Dining and Drinking,1,4.135919825128922,4.154558990364248,0.01863916523532616
909,Dining and Drinking,1,3.328537972241618,3.032728101977347,-0.2958098702642711
912,Dining and Drinking,1,3.514357830230157,3.5149809348974768,0.0006231046673197405
915,Dining and Drinking,1,3.7324313718977957,3.741802946531343,0.009371574633547208
920,Dining and Drinking,1,2.687158341941337,2.718068854238083,0.030910512296745907
927,Dining and Drinking,1,2.751681505666836,2.7200772604767773,-0.031604245190058666
929,Dining and Drinking,1,2.898882952455717,2.8558699676475423,-0.043012984808174615
930,Dining and Drinking,1,2.761528861829024,2.7519254093160335,-0.00960345251299044
935,Dining and Drinking,1,3.383331833072506,3.416727950186019,0.03339611711351287
938,Dining and Drinking,1,2.244249956594005,2.2629335054792667,0.018683548885261914
941,Dining and Drinking,1,3.153310285339737,3.1575426022217714,0.004232316882034404
944,Dining and Drinking,1,2.6043056251421683,2.631253603355086,0.02694797821291761
947,Dining and Drinking,1,2.5999390736247268,2.6344114805684065,0.0344724069436797
957,Dining and Drinking,1,2.48842451789607,2.31672785910206,-0.1716966587940103
963,Dining and Drinking,1,3.1180736219761815,3.1345084130116687,0.016434791035487173
978,Dining and Drinking,1,2.4687904630420023,2.4917996981575836,0.023009235115581284
979,Dining and Drinking,1,1.8390986730928591,1.810001080043503,-0.02909759304935622
980,Dining and Drinking,1,3.260277090672285,3.258752164919716,-0.0015249257525691284
981,Dining and Drinking,1,2.4049802204849984,2.4595505833091096,0.05457036282411121
986,Dining and Drinking,1,3.4978808715210405,3.5813299683755164,0.08344909685447588
989,Dining and Drinking,1,2.3225835849295247,2.331438318872892,0.008854733943367332
997,Dining and Drinking,1,4.240774528182572,4.147734903111861,-0.09303962507071173
1000,Dining and Drinking,1,4.902552424745623,4.8140789959590045,-0.08847342878661824
1011,Dining and Drinking,1,2.979110139663664,2.876868248380994,-0.10224189128267014
1013,Dining and Drinking,1,2.0876506073045156,2.0239162130425243,-0.06373439426199123
1016,Dining and Drinking,1,2.110186791424348,2.133203090254084,0.023016298829736215
1018,Dining and Drinking,1,4.431324649489095,4.441820652976327,0.010496003487231675
1024,Dining and Drinking,1,2.873830729064091,2.78760273375104,-0.08622799531305114
1027,Dining and Drinking,1,4.601372594073455,4.5093447121566275,-0.09202788191682743
1033,Dining and Drinking,1,2.333201323745514,2.2422571447490625,-0.09094417899645135
1037,Dining and Drinking,1,2.5602124287627666,2.5605544439908776,0.0003420152281110589
1041,Dining and Drinking,1,2.492820010485513,2.446004572686589,-0.04681543779892383
1042,Dining and Drinking,1,3.178119577664945,3.1641846262723163,-0.01393495139262857
1061,Dining and Drinking,1,3.241936334696209,3.312886365756367,0.07095003106015829
1065,Dining and Drinking,1,2.479475708168281,2.5109323932295693,0.031456685061288514
1067,Dining and Drinking,1,3.378637851279758,3.381359389921031,0.0027215386412726694
1079,Dining and Drinking,1,1.8520821147072348,1.9025435688273378,0.050461454120102944
1087,Dining and Drinking,1,3.425341013395143,3.4515098744884747,0.026168861093331497
1092,Dining and Drinking,1,4.146084484677459,4.234649066649332,0.08856458197187322
1094,Dining and Drinking,1,4.423250413555068,4.405140347605849,-0.0181100659492186
1108,Dining and Drinking,1,2.888649793428822,2.9331679015526344,0.04451810812381218
1114,Dining and Drinking,1,1.8902972215485807,1.9426570334273803,0.05235981187879957
1117,Dining and Drinking,1,2.9071303305480356,2.864521652066603,-0.04260867848143279
1118,Dining and Drinking,1,2.4544878344661027,2.355800399109888,-0.0986874353562146
1120,Dining and Drinking,1,3.0612122097587893,3.033586507400545,-0.027625702358244464
1124,Dining and Drinking,1,2.4527769601164646,2.483718952403559,0.0309419922870946
1126,Dining and Drinking,1,4.577611972526568,4.33779886623906,-0.23981310628750752
1134,Dining and Drinking,1,3.7583911575623294,3.676553594793037,-0.08183756276929266
1136,Dining and Drinking,1,1.7866849748890008,1.756655549357588,-0.030029425531412857
1138,Dining and Drinking,1,4.680866836335059,4.5326800283839495,-0.1481868079511095
1146,Dining and Drinking,1,3.0061343668022387,3.0992646032842552,0.09313023648201657
1150,Dining and Drinking,1,5.1168379856569715,5.164514008307344,0.047676022650372296
1159,Dining and Drinking,1,2.585435546367386,2.6223434812253057,0.036907934857919766
1161,Dining and Drinking,1,2.8518771942997097,2.78086640231213,-0.07101079198757976
