[dataset]
  dataset = fsq
  csv = data/tky_clean.csv
  cat_col = category
  categories = ['Dining and Drinking', 'Retail', 'Nightlife Spot', 'Community and Government', 'Travel and Transportation', 'Business and Professional Services', 'Landmarks and Outdoors', 'Arts and Entertainment', 'Health and Medicine', 'Sports and Recreation']
  half_width = 50.0
  cell = 15
  center_step = 100
  min_poi = 10
  crs = EPSG:6677

[hparams]
  LATENT_DIM = 2
  EPOCHS = 1000
  BATCH = 256
  LR = 0.001
  WEIGHT_DECAY = 1e-06
  VAL_FRAC = 0.1
  SEED = 0
  N_NEIGHBORS = 15
  GRAPH_METRIC = euclidean
  EDGE_BATCH = 256
  LAMBDA_FSCE = 0.01
  WARMUP_EPOCHS = 200
  NOISE_P = 0.3
  NOISE_MODE = thinning
  GAT_HIDDEN = 32
  CAT_EMB_DIM = 8
  N_GAT_LAYERS = 2
  GAT_HEADS = 4
  READOUT_DIM = 8
  FUSION_HEADS = 4
  ALPHA_CAP = 0.1

1233 個 patch，device=cpu，噪聲 thinning p=0.3
FSCE graph：24900 條邊，a=1.5769 b=0.8951
epoch  420 | train_nll -1.30649 | train_fsce 0.52397 | val_dev 0.71007 | expl_dev 0.51986 | alpha 0.0454
epoch  425 | train_nll -1.30372 | train_fsce 0.52653 | val_dev 0.71173 | expl_dev 0.51874 | alpha 0.0454
epoch  430 | train_nll -1.30455 | train_fsce 0.49349 | val_dev 0.70598 | expl_dev 0.52263 | alpha 0.0454
epoch  435 | train_nll -1.28212 | train_fsce 0.54386 | val_dev 0.73751 | expl_dev 0.50131 | alpha 0.0453
epoch  440 | train_nll -1.28073 | train_fsce 0.51937 | val_dev 0.72475 | expl_dev 0.50994 | alpha 0.0453
epoch  445 | train_nll -1.29716 | train_fsce 0.54155 | val_dev 0.70309 | expl_dev 0.52459 | alpha 0.0453
epoch  450 | train_nll -1.28798 | train_fsce 0.55162 | val_dev 0.72310 | expl_dev 0.51105 | alpha 0.0453
epoch  455 | train_nll -1.28877 | train_fsce 0.54471 | val_dev 0.71835 | expl_dev 0.51426 | alpha 0.0452
epoch  460 | train_nll -1.30327 | train_fsce 0.54329 | val_dev 0.72121 | expl_dev 0.51233 | alpha 0.0452
epoch  465 | train_nll -1.30109 | train_fsce 0.53359 | val_dev 0.70771 | expl_dev 0.52146 | alpha 0.0452
epoch  470 | train_nll -1.31043 | train_fsce 0.50831 | val_dev 0.71768 | expl_dev 0.51472 | alpha 0.0452
epoch  475 | train_nll -1.31765 | train_fsce 0.52026 | val_dev 0.71099 | expl_dev 0.51924 | alpha 0.0452
epoch  480 | train_nll -1.31367 | train_fsce 0.50677 | val_dev 0.71242 | expl_dev 0.51828 | alpha 0.0452
epoch  485 | train_nll -1.31230 | train_fsce 0.51063 | val_dev 0.72295 | expl_dev 0.51115 | alpha 0.0452
epoch  490 | train_nll -1.31184 | train_fsce 0.51194 | val_dev 0.71118 | expl_dev 0.51912 | alpha 0.0452
epoch  495 | train_nll -1.30979 | train_fsce 0.51134 | val_dev 0.69717 | expl_dev 0.52859 | alpha 0.0451
epoch  500 | train_nll -1.31367 | train_fsce 0.50295 | val_dev 0.70272 | expl_dev 0.52484 | alpha 0.0451
epoch  505 | train_nll -1.31783 | train_fsce 0.51051 | val_dev 0.71105 | expl_dev 0.51920 | alpha 0.0451
epoch  510 | train_nll -1.31058 | train_fsce 0.50523 | val_dev 0.71628 | expl_dev 0.51567 | alpha 0.0450
epoch  515 | train_nll -1.31880 | train_fsce 0.49975 | val_dev 0.72096 | expl_dev 0.51250 | alpha 0.0451
epoch  520 | train_nll -1.31931 | train_fsce 0.48970 | val_dev 0.70747 | expl_dev 0.52162 | alpha 0.0450
epoch  525 | train_nll -1.31022 | train_fsce 0.52386 | val_dev 0.70950 | expl_dev 0.52025 | alpha 0.0450
epoch  530 | train_nll -1.32089 | train_fsce 0.51982 | val_dev 0.71220 | expl_dev 0.51843 | alpha 0.0450
epoch  535 | train_nll -1.31383 | train_fsce 0.49870 | val_dev 0.73301 | expl_dev 0.50435 | alpha 0.0450
epoch  540 | train_nll -1.30255 | train_fsce 0.49821 | val_dev 0.73629 | expl_dev 0.50214 | alpha 0.0449
epoch  545 | train_nll -1.30880 | train_fsce 0.51685 | val_dev 0.75052 | expl_dev 0.49251 | alpha 0.0449
epoch  550 | train_nll -1.31779 | train_fsce 0.51248 | val_dev 0.73869 | expl_dev 0.50051 | alpha 0.0449
epoch  555 | train_nll -1.31442 | train_fsce 0.51999 | val_dev 0.74177 | expl_dev 0.49843 | alpha 0.0449
epoch  560 | train_nll -1.31309 | train_fsce 0.51914 | val_dev 0.73681 | expl_dev 0.50179 | alpha 0.0449
epoch  565 | train_nll -1.31233 | train_fsce 0.50914 | val_dev 0.74463 | expl_dev 0.49650 | alpha 0.0449
epoch  570 | train_nll -1.30718 | train_fsce 0.51270 | val_dev 0.75264 | expl_dev 0.49108 | alpha 0.0449
epoch  575 | train_nll -1.32175 | train_fsce 0.52912 | val_dev 0.75595 | expl_dev 0.48884 | alpha 0.0449
epoch  580 | train_nll -1.29887 | train_fsce 0.51081 | val_dev 0.81227 | expl_dev 0.45076 | alpha 0.0449
epoch  585 | train_nll -1.26327 | train_fsce 0.53043 | val_dev 0.82935 | expl_dev 0.43921 | alpha 0.0449
epoch  590 | train_nll -1.26599 | train_fsce 0.53921 | val_dev 0.81902 | expl_dev 0.44620 | alpha 0.0449
epoch  595 | train_nll -1.27924 | train_fsce 0.54074 | val_dev 0.80591 | expl_dev 0.45506 | alpha 0.0449
epoch  600 | train_nll -1.28637 | train_fsce 0.56171 | val_dev 0.79325 | expl_dev 0.46362 | alpha 0.0448
epoch  605 | train_nll -1.28366 | train_fsce 0.55138 | val_dev 0.79415 | expl_dev 0.46301 | alpha 0.0448
epoch  610 | train_nll -1.28872 | train_fsce 0.54447 | val_dev 0.79482 | expl_dev 0.46256 | alpha 0.0448
epoch  615 | train_nll -1.29176 | train_fsce 0.52383 | val_dev 0.78629 | expl_dev 0.46833 | alpha 0.0448
epoch  620 | train_nll -1.28470 | train_fsce 0.52902 | val_dev 0.78463 | expl_dev 0.46945 | alpha 0.0448
epoch  625 | train_nll -1.29236 | train_fsce 0.53291 | val_dev 0.80555 | expl_dev 0.45530 | alpha 0.0448
epoch  630 | train_nll -1.29772 | train_fsce 0.54139 | val_dev 0.79983 | expl_dev 0.45917 | alpha 0.0448
epoch  635 | train_nll -1.28249 | train_fsce 0.51878 | val_dev 0.79709 | expl_dev 0.46102 | alpha 0.0447
epoch  640 | train_nll -1.29527 | train_fsce 0.53036 | val_dev 0.79376 | expl_dev 0.46328 | alpha 0.0447
epoch  645 | train_nll -1.28666 | train_fsce 0.53144 | val_dev 0.81504 | expl_dev 0.44888 | alpha 0.0447
epoch  650 | train_nll -1.30213 | train_fsce 0.52125 | val_dev 0.77720 | expl_dev 0.47447 | alpha 0.0447
epoch  655 | train_nll -1.27495 | train_fsce 0.53621 | val_dev 0.80890 | expl_dev 0.45304 | alpha 0.0447
epoch  660 | train_nll -1.28519 | train_fsce 0.54393 | val_dev 0.77400 | expl_dev 0.47664 | alpha 0.0447
epoch  665 | train_nll -1.30518 | train_fsce 0.52108 | val_dev 0.79227 | expl_dev 0.46428 | alpha 0.0446
epoch  670 | train_nll -1.30053 | train_fsce 0.52305 | val_dev 0.77909 | expl_dev 0.47319 | alpha 0.0446
epoch  675 | train_nll -1.29992 | train_fsce 0.52363 | val_dev 0.79506 | expl_dev 0.46240 | alpha 0.0446
epoch  680 | train_nll -1.30936 | train_fsce 0.53742 | val_dev 0.84029 | expl_dev 0.43181 | alpha 0.0446
epoch  685 | train_nll -1.29534 | train_fsce 0.51311 | val_dev 0.76882 | expl_dev 0.48014 | alpha 0.0446
epoch  690 | train_nll -1.30257 | train_fsce 0.52670 | val_dev 0.77800 | expl_dev 0.47393 | alpha 0.0446
epoch  695 | train_nll -1.26780 | train_fsce 0.52551 | val_dev 0.81003 | expl_dev 0.45228 | alpha 0.0446
epoch  700 | train_nll -1.30010 | train_fsce 0.55203 | val_dev 0.77333 | expl_dev 0.47709 | alpha 0.0446
epoch  705 | train_nll -1.30859 | train_fsce 0.54285 | val_dev 0.75169 | expl_dev 0.49172 | alpha 0.0446
epoch  710 | train_nll -1.29877 | train_fsce 0.50483 | val_dev 0.86352 | expl_dev 0.41611 | alpha 0.0446
epoch  715 | train_nll -1.29376 | train_fsce 0.52321 | val_dev 0.83587 | expl_dev 0.43480 | alpha 0.0446
epoch  720 | train_nll -1.29078 | train_fsce 0.53564 | val_dev 0.80174 | expl_dev 0.45788 | alpha 0.0445
epoch  725 | train_nll -1.19315 | train_fsce 0.73423 | val_dev 0.85641 | expl_dev 0.42091 | alpha 0.0445
epoch  730 | train_nll -1.23042 | train_fsce 0.70063 | val_dev 0.81668 | expl_dev 0.44778 | alpha 0.0445
epoch  735 | train_nll -1.24513 | train_fsce 0.66376 | val_dev 0.82071 | expl_dev 0.44505 | alpha 0.0444
epoch  740 | train_nll -1.24959 | train_fsce 0.64788 | val_dev 0.81471 | expl_dev 0.44911 | alpha 0.0444
epoch  745 | train_nll -1.25907 | train_fsce 0.66281 | val_dev 0.81199 | expl_dev 0.45095 | alpha 0.0444
epoch  750 | train_nll -1.26314 | train_fsce 0.62782 | val_dev 0.80465 | expl_dev 0.45591 | alpha 0.0444
epoch  755 | train_nll -1.26616 | train_fsce 0.60583 | val_dev 0.81984 | expl_dev 0.44564 | alpha 0.0443
epoch  760 | train_nll -1.26671 | train_fsce 0.64660 | val_dev 0.79523 | expl_dev 0.46228 | alpha 0.0443
epoch  765 | train_nll -1.26187 | train_fsce 0.61569 | val_dev 0.83505 | expl_dev 0.43536 | alpha 0.0443
epoch  770 | train_nll -1.27289 | train_fsce 0.60228 | val_dev 0.80164 | expl_dev 0.45795 | alpha 0.0443
epoch  775 | train_nll -1.26979 | train_fsce 0.62248 | val_dev 0.81558 | expl_dev 0.44852 | alpha 0.0443
epoch  780 | train_nll -1.27341 | train_fsce 0.59324 | val_dev 0.80365 | expl_dev 0.45659 | alpha 0.0443
epoch  785 | train_nll -1.27741 | train_fsce 0.59226 | val_dev 0.78816 | expl_dev 0.46706 | alpha 0.0443
epoch  790 | train_nll -1.27520 | train_fsce 0.58964 | val_dev 0.79686 | expl_dev 0.46118 | alpha 0.0443
epoch  795 | train_nll -1.28271 | train_fsce 0.57361 | val_dev 0.80118 | expl_dev 0.45826 | alpha 0.0443
epoch  800 | train_nll -1.27810 | train_fsce 0.57138 | val_dev 0.80881 | expl_dev 0.45310 | alpha 0.0443
epoch  805 | train_nll -1.28336 | train_fsce 0.59054 | val_dev 0.81329 | expl_dev 0.45007 | alpha 0.0443
epoch  810 | train_nll -1.28231 | train_fsce 0.58934 | val_dev 0.81448 | expl_dev 0.44926 | alpha 0.0443
epoch  815 | train_nll -1.28319 | train_fsce 0.57025 | val_dev 0.81634 | expl_dev 0.44801 | alpha 0.0443
epoch  820 | train_nll -1.28862 | train_fsce 0.56446 | val_dev 0.79742 | expl_dev 0.46080 | alpha 0.0442
epoch  825 | train_nll -1.28755 | train_fsce 0.55369 | val_dev 0.79592 | expl_dev 0.46182 | alpha 0.0442
epoch  830 | train_nll -1.28947 | train_fsce 0.56147 | val_dev 0.79938 | expl_dev 0.45948 | alpha 0.0442
epoch  835 | train_nll -1.28891 | train_fsce 0.56106 | val_dev 0.78271 | expl_dev 0.47075 | alpha 0.0442
epoch  840 | train_nll -1.29744 | train_fsce 0.55223 | val_dev 0.79724 | expl_dev 0.46092 | alpha 0.0442
epoch  845 | train_nll -1.29421 | train_fsce 0.55134 | val_dev 0.81746 | expl_dev 0.44725 | alpha 0.0442
epoch  850 | train_nll -1.29614 | train_fsce 0.56350 | val_dev 0.79307 | expl_dev 0.46374 | alpha 0.0442
epoch  855 | train_nll -1.29638 | train_fsce 0.53324 | val_dev 0.78480 | expl_dev 0.46933 | alpha 0.0442
epoch  860 | train_nll -1.29199 | train_fsce 0.53283 | val_dev 0.80618 | expl_dev 0.45487 | alpha 0.0442
epoch  865 | train_nll -1.28962 | train_fsce 0.54585 | val_dev 0.79071 | expl_dev 0.46534 | alpha 0.0443
epoch  870 | train_nll -1.29893 | train_fsce 0.54455 | val_dev 0.79831 | expl_dev 0.46020 | alpha 0.0443
epoch  875 | train_nll -1.30400 | train_fsce 0.53566 | val_dev 0.79940 | expl_dev 0.45946 | alpha 0.0443
epoch  880 | train_nll -1.29917 | train_fsce 0.55480 | val_dev 0.80361 | expl_dev 0.45662 | alpha 0.0443
epoch  885 | train_nll -1.30383 | train_fsce 0.52486 | val_dev 0.80456 | expl_dev 0.45597 | alpha 0.0443
epoch  890 | train_nll -1.30279 | train_fsce 0.51134 | val_dev 0.81540 | expl_dev 0.44864 | alpha 0.0443
epoch  895 | train_nll -1.31003 | train_fsce 0.53826 | val_dev 0.81056 | expl_dev 0.45192 | alpha 0.0443
epoch  900 | train_nll -1.31125 | train_fsce 0.53981 | val_dev 0.79939 | expl_dev 0.45947 | alpha 0.0443
epoch  905 | train_nll -1.31148 | train_fsce 0.51588 | val_dev 0.79592 | expl_dev 0.46181 | alpha 0.0443
epoch  910 | train_nll -1.30773 | train_fsce 0.52926 | val_dev 0.78348 | expl_dev 0.47023 | alpha 0.0443
epoch  915 | train_nll -1.30756 | train_fsce 0.53507 | val_dev 0.79496 | expl_dev 0.46246 | alpha 0.0443
epoch  920 | train_nll -1.30896 | train_fsce 0.53222 | val_dev 0.78964 | expl_dev 0.46606 | alpha 0.0443
epoch  925 | train_nll -1.29904 | train_fsce 0.53479 | val_dev 0.81017 | expl_dev 0.45218 | alpha 0.0444
epoch  930 | train_nll -1.29135 | train_fsce 0.52734 | val_dev 0.80852 | expl_dev 0.45329 | alpha 0.0444
epoch  935 | train_nll -1.29834 | train_fsce 0.50292 | val_dev 0.80512 | expl_dev 0.45559 | alpha 0.0444
epoch  940 | train_nll -1.28638 | train_fsce 0.53411 | val_dev 0.81124 | expl_dev 0.45146 | alpha 0.0444
epoch  945 | train_nll -1.29167 | train_fsce 0.53367 | val_dev 0.77765 | expl_dev 0.47417 | alpha 0.0444
epoch  950 | train_nll -1.31078 | train_fsce 0.52298 | val_dev 0.78906 | expl_dev 0.46645 | alpha 0.0444
epoch  955 | train_nll -1.29344 | train_fsce 0.54173 | val_dev 0.83332 | expl_dev 0.43652 | alpha 0.0444
epoch  960 | train_nll -1.28268 | train_fsce 0.51303 | val_dev 0.78545 | expl_dev 0.46889 | alpha 0.0444
epoch  965 | train_nll -1.30141 | train_fsce 0.54412 | val_dev 0.78443 | expl_dev 0.46958 | alpha 0.0444
epoch  970 | train_nll -1.30417 | train_fsce 0.55286 | val_dev 0.79524 | expl_dev 0.46228 | alpha 0.0444
epoch  975 | train_nll -1.30807 | train_fsce 0.51027 | val_dev 0.81427 | expl_dev 0.44940 | alpha 0.0444
epoch  980 | train_nll -1.31186 | train_fsce 0.53092 | val_dev 0.79912 | expl_dev 0.45965 | alpha 0.0444
epoch  985 | train_nll -1.30883 | train_fsce 0.51565 | val_dev 0.78127 | expl_dev 0.47172 | alpha 0.0444
epoch  990 | train_nll -1.31540 | train_fsce 0.52922 | val_dev 0.77409 | expl_dev 0.47657 | alpha 0.0444
epoch  995 | train_nll -1.31889 | train_fsce 0.51559 | val_dev 0.80262 | expl_dev 0.45728 | alpha 0.0443
epoch 1000 | train_nll -1.31837 | train_fsce 0.51732 | val_dev 0.81824 | expl_dev 0.44672 | alpha 0.0444
已存 /Users/yentso/developer/StartOver/model/v3_gat/result/latents.npz
