cosine_similarity
7.843687748756957845e-01
6.324555320336757713e-01
5.493502655735357232e-01
6.154302697797133792e-01
3.100915561758619265e-01
3.578330567277420160e-01
7.298759442598561353e-01
9.549937104572925328e-01
6.428024879342328912e-01
9.710366048260427041e-01
9.323123667560938577e-01
7.628992765250528496e-01
8.269404182037703999e-01
7.780780201274197783e-01
4.661561833780469843e-01
9.102675192061612242e-01
8.207089368240366722e-01
4.560983251262665794e-01
5.632303830755898133e-01
9.512516197964441256e-01
9.461047963699822372e-01
3.753399819374647617e-01
7.370307223679930519e-01
6.285433984220161197e-01
3.685157953861037949e-01
6.336122967963871977e-01
6.369401337568136867e-01
5.586877052678429489e-01
7.331004191035467299e-01
9.261834058370428391e-01
9.616154037369538665e-01
4.186819208062544373e-01
5.871773716220743955e-01
5.274081348058072827e-01
4.084249830886534927e-01
7.225300612714974369e-01
5.454607891750538062e-01
5.990812174361217490e-01
5.895217526197623625e-01
6.869037302955033342e-01
9.083068085748345899e-01
6.091859684375962036e-01
4.225771273642582315e-01
8.232743238100517225e-01
2.028705562299122356e-01
6.581721493336361029e-01
6.151444543052811964e-01
7.489075601786393532e-01
9.423343297371431504e-01
8.692422047864512002e-01
7.435270757109461170e-01
8.788393985548195175e-01
9.253422756823893591e-01
9.544819974979789068e-01
7.857142857142856984e-01
6.184070724094835603e-01
8.922140541189355067e-01
8.291898477257355626e-01
6.926284857476647794e-01
8.714285714285714413e-01
8.500474370064827756e-01
6.871230020844525388e-01
7.884287526207954810e-01
9.246878495187546010e-01
3.195677582666187622e-01
5.955919154334868848e-01
4.355700338124750548e-01
6.914756164453871312e-01
9.134758317755841128e-01
7.553054495953606118e-01
5.480390785756470429e-01
8.739022825203314193e-01
9.712709956231451169e-01
9.368640700305918001e-01
7.081420771746312903e-01
5.968834402710810894e-01
7.979227911017748864e-01
9.486832980505138790e-01
6.538530488755172065e-01
9.423429333749113734e-01
7.252406676228422278e-01
7.713980457940925461e-01
6.211695809935063872e-01
8.949594297801332088e-01
5.632072273616354208e-01
6.123724356957944703e-01
5.189749274959803982e-01
6.820744562800855615e-01
6.386067121621356035e-01
4.544354123652161181e-01
9.168278753149329274e-01
7.279870581228935489e-01
7.290826165764892064e-01
8.639354603891502560e-01
7.961215509013204183e-01
9.260389439074535600e-01
8.115897638968565531e-01
7.457439537313739208e-01
6.170367950443731431e-01
6.584399052863558754e-01
6.159890491809099089e-01
3.978120481956073373e-01
6.972166887783963762e-01
6.152283297865540623e-01
9.314995003368317095e-01
8.768389986542086678e-01
9.753197158879581830e-01
7.698040943547261872e-01
8.171869346823521507e-01
7.779216315451901176e-01
5.910381929728066863e-01
8.240396552250739415e-01
8.539125638299666088e-01
6.788435544575578406e-01
6.156189657275473737e-01
5.163977794943221955e-01
6.506000486323554322e-01
8.204126541423669705e-01
8.444803123398476608e-01
9.719556043035320059e-01
7.841929559314499976e-01
7.157853507028987261e-01
8.346248495316817007e-01
7.275816105427623803e-01
7.850910749471270433e-01
3.046557500695172838e-01
4.786292473475319831e-01
7.383038619651075551e-01
6.384525639629186067e-01
9.696628787570327201e-01
7.870328274566469329e-01
6.178330576092783133e-01
5.179323973782372637e-01
4.045743286581601206e-01
9.487774087891065466e-01
9.863132630223789832e-01
7.039533729502659432e-01
5.286805326376809999e-01
6.914756164453871312e-01
6.897851632418395829e-01
6.510169367597526957e-01
8.845415063020063418e-01
5.332682251925385808e-01
8.508141219720841697e-01
6.229046508749414013e-01
5.669467095138407409e-01
4.985882324763690754e-01
9.726471462161759840e-01
9.296696802013680871e-01
7.701095133451764108e-01
9.258317893464783621e-01
6.026212291391436215e-01
7.771063437987336675e-01
8.156602994739483581e-01
6.650916769705588205e-01
6.976063440161457407e-01
6.493818085693722209e-01
7.072763760145183154e-01
5.797710356524484743e-01
6.118264057738428408e-01
5.999292907558911869e-01
7.149827947757881885e-01
9.705256307795276927e-01
8.696171187148706849e-01
7.289455447033454938e-01
6.262025468086420688e-01
7.447041169138256533e-01
6.538530488755172065e-01
6.003534129574021883e-01
6.548484791249383763e-01
8.352185412300194844e-01
6.211695809935063872e-01
6.178330576092783133e-01
6.947266291756163392e-01
4.238874471830058610e-01
5.770514959832149238e-01
5.954651581568434215e-01
7.694197831620190886e-01
7.590721152765896873e-01
6.974777095216040390e-01
6.862959508813687437e-01
5.936725443770243249e-01
5.271654309345941147e-01
7.149310271812054918e-01
9.263021722341551190e-01
8.031167187477219471e-01
9.302589468738534650e-01
7.641682703949272959e-01
6.180904853232122020e-01
6.049786214788923644e-01
3.653990743235175920e-01
8.493182344767090663e-01
6.243189207241077732e-01
8.815264878533497495e-01
7.857480512225275548e-01
7.383713887281302402e-01
6.641881008670159625e-01
6.086116686897369288e-01
8.009567180641390394e-01
7.083571920326812155e-01
8.205938267567058908e-01
6.161192483016357802e-01
7.367883976130072954e-01
2.571326819313641820e-01
6.741318724942508833e-01
7.552674320432412047e-01
8.351010851351006181e-01
7.171824379825884055e-01
7.371769930874580989e-01
7.688517444384894706e-01
7.681966222394941424e-01
6.180700462007376883e-01
6.625265883015869495e-01
8.665407417674353407e-01
7.418204762930308283e-01
6.252412661738194766e-01
5.654645834709997043e-01
5.725403995401767698e-01
8.623041602185915755e-01
5.735528031523461356e-01
6.187210477991257340e-01
5.046753461077171377e-01
7.002186247515695960e-01
3.237493854762867329e-01
7.278407427180367817e-01
7.460522045901014643e-01
9.508710975499486961e-01
4.937396093522556928e-01
6.182941409941103972e-01
7.284897246437760376e-01
6.069769786668840483e-01
8.320927448005807081e-01
6.234710772346041541e-01
7.110568791764976249e-01
9.061931731255760125e-01
5.825139767739192509e-01
5.897494804141093505e-01
7.758219486767774509e-01
8.113480845393757912e-01
5.955500003825581201e-01
8.017837257372730786e-01
6.200460812368244756e-01
6.043643033635625050e-01
3.242157154053919577e-01
6.214554662658653417e-01
5.219835030042978552e-01
6.109044089978484804e-01
7.032108464077431176e-01
7.093207232992295719e-01
6.201736729460421982e-01
6.047431568147635383e-01
5.951600261059819541e-01
6.253222165927418974e-01
5.195170441705194708e-01
7.284897246437760376e-01
9.647541683386895439e-01
7.216053531635457929e-01
6.620374995373380367e-01
5.717261130115710577e-01
7.157853507028987261e-01
6.129276238748287975e-01
6.436205518654665170e-01
6.772044388361212475e-01
8.508141219720841697e-01
7.024222447835613004e-01
7.403757034185963759e-01
8.784552768749174234e-01
7.980205101962464243e-01
6.957252427829381247e-01
5.865557254410010968e-01
9.043241663265435548e-01
9.604363009584538924e-01
9.549937104572925328e-01
6.794336145864705578e-01
5.719804665679925071e-01
6.096959383163333968e-01
9.216120045163729291e-01
5.985649742753764713e-01
6.953249342571110603e-01
7.474944772902702983e-01
7.365459931328117715e-01
5.913009418850032617e-01
6.049816090202637664e-01
8.480500350719125668e-01
6.038042447711150507e-01
5.882507637385275823e-01
7.284897246437760376e-01
6.180700462007376883e-01
7.181324987175315977e-01
6.055000547057257654e-01
6.113140490468130794e-01
6.409854986502588892e-01
6.169626059518170669e-01
5.468119624323668493e-01
5.688452387604007177e-01
5.946187253790689020e-01
6.849495194215732274e-01
7.389884275845569617e-01
6.182941409941103972e-01
8.171869346823521507e-01
6.847124716486248097e-01
9.730124597112036477e-01
6.619785671213100908e-01
8.134609701761972289e-01
6.243189207241077732e-01
5.734737835778787041e-01
8.474825077753649349e-01
6.926284857476647794e-01
7.368172499771876716e-01
5.757869503947601331e-01
4.508057302781465214e-01
3.826598638851106404e-01
6.361014941924996169e-01
7.483314773547882215e-01
7.280849822792601067e-01
8.451542547285165741e-01
7.622283539019415466e-01
6.103417131433186427e-01
5.899433246456780022e-01
5.454607891750538062e-01
7.017420184548708306e-01
6.569570584198652918e-01
6.648459139422564501e-01
6.169626059518170669e-01
7.708256260956727335e-01
7.156264473321344299e-01
4.830705361095238848e-01
5.366734884263648642e-01
8.081220356417685435e-01
7.894114428263392380e-01
7.953638705875096804e-01
8.487806379910955989e-01
7.681966222394941424e-01
6.210861280343150659e-01
6.831663559055509705e-01
9.134109719912008041e-01
9.539319317301837575e-01
6.887652650660062159e-01
5.340095459736161621e-01
4.264437323425646076e-01
5.022010377856075403e-01
6.608506657971012777e-01
7.645495945157690931e-01
8.483677805978150355e-01
6.609713434659001408e-01
7.262472477986162689e-01
8.619606664321698419e-01
6.698446539796494292e-01
6.189022762967065772e-01
6.628078799428124279e-01
5.621400186432417012e-01
7.821949471812089660e-01
7.955922529581550551e-01
6.602767615066535978e-01
6.180673371672831262e-01
7.021453184987694884e-01
7.725875577509221381e-01
5.936725443770243249e-01
7.371769930874580989e-01
8.622554047383593767e-01
7.484939285620324512e-01
7.973782873093593349e-01
9.846491619482726776e-01
7.481733616186991842e-01
6.706936200477748855e-01
7.465529250101897718e-01
7.210054792433280291e-01
5.976143046671968939e-01
4.940494119301949150e-01
8.266997881229556366e-01
9.636530662758548971e-01
7.834799628135525884e-01
8.101115899537173481e-01
6.202053136528278277e-01
7.086067683303287623e-01
6.237294778495413583e-01
6.045310029113389882e-01
6.212581246070177921e-01
6.726412000115911116e-01
6.005949431307974207e-01
6.197797868009122801e-01
9.163419338230351929e-01
6.752784402135895148e-01
6.548228100133979268e-01
6.779055867567287397e-01
7.475319302283771616e-01
6.785644666866483821e-01
4.085934673411760754e-01
6.763007683058532837e-01
3.445015510579287898e-01
6.570918678651402889e-01
6.073295697965037654e-01
6.475139970820967816e-01
7.309300967002460014e-01
6.576210442101274589e-01
4.980119205559974116e-01
6.629935441317958977e-01
5.428967140306369954e-01
6.760009572692554647e-01
8.202897207936858948e-01
5.796073675004740355e-01
6.132857433407975511e-01
8.222490966645509269e-01
7.363952690491651909e-01
9.378097778799171502e-01
9.440400273488882554e-01
5.551145592695650999e-01
8.110479849054813561e-01
7.398878114886308088e-01
7.571428571428571175e-01
7.781646953186022175e-01
5.079721589671173376e-01
7.148022448482668212e-01
5.999999999999999778e-01
7.628992765250528496e-01
6.049816090202637664e-01
4.781480326484059962e-01
8.058229640253802284e-01
8.054671618243345321e-01
6.762034325933892198e-01
8.803928527035956852e-01
7.789240586062483596e-01
7.746378350624271159e-01
7.383713887281302402e-01
6.756459266837965272e-01
5.071763905747807000e-01
6.081311001683554762e-01
7.681966222394941424e-01
8.366710281978370078e-01
5.074407111704954954e-01
7.789240586062483596e-01
7.687178470850852818e-01
9.571428571428571841e-01
7.373202255347255374e-01
1.626500121580888303e-01
5.195170441705193598e-01
8.350244858701654227e-01
7.141711498421414728e-01
4.019184762342502548e-01
6.115306862454085168e-01
5.832660932611913873e-01
9.736550732578104217e-01
8.506670640041923415e-01
8.891442557868685093e-01
6.115766297251505890e-01
6.239276514834987131e-01
8.142198690509738768e-01
4.098005709323839785e-01
0.000000000000000000e+00
5.362882079785148415e-01
7.915074341184927809e-01
9.752234720143641011e-01
5.195170441705194708e-01
4.362562880603333415e-01
6.239276514834987131e-01
7.236182032468719827e-01
6.259154785874876392e-01
5.677335894338370048e-01
5.857142857142857428e-01
7.910789732041705324e-01
5.346338310781812986e-01
6.841194928661807895e-01
6.866830516660347161e-01
5.645997642338276279e-01
6.756459266837965272e-01
9.405816697932297688e-01
8.321293227175950991e-01
9.607339978437673400e-01
9.121610686310013261e-01
8.762841491933032190e-01
8.007006277798854876e-01
6.149186938124421298e-01
5.632072273616354208e-01
5.523398999523436714e-01
3.967876966218537582e-01
5.977825413249359121e-01
9.185842326543618430e-01
8.126236169698385359e-01
8.259853159471292061e-01
8.179138771811941266e-01
8.370431016843391525e-01
9.044088893063559897e-01
6.834709248943831028e-01
6.966228492520895044e-01
9.225395041355397563e-01
8.532385343180619586e-01
7.752515963182434744e-01
8.025886847811745106e-01
8.984447012212054551e-01
5.059644256269406615e-01
8.428657903395897488e-01
6.766452816722380303e-01
5.489437910335499549e-01
9.408448733081624660e-01
6.198887385594056276e-01
6.338656910463874583e-01
8.475492719245107942e-01
7.269615755816911662e-01
8.974470766631619245e-01
6.115766297251505890e-01
6.020697761392480585e-01
5.215786949017084950e-01
5.245462892098365915e-01
9.121107425905894406e-01
7.957733781176918875e-01
7.802347299154490656e-01
6.782505506992305699e-01
8.296121398105311684e-01
9.108674366665476807e-01
9.121610686310013261e-01
8.156602994739483581e-01
7.406560798180412686e-01
5.832660932611913873e-01
6.750448504226232993e-01
7.013340776948994160e-01
8.785567694953325679e-01
6.580433703665529155e-01
7.178159515222131137e-01
5.830459061991878356e-01
6.594141143985075004e-01
6.890031021158574687e-01
6.567091033031186020e-01
8.070990721025075310e-01
6.488189919195004318e-01
6.425396041156862248e-01
6.959663800977351489e-01
8.051175601825398820e-01
9.274622255030401385e-01
8.085309728167647814e-01
6.197850348801253739e-01
6.787270913296598041e-01
6.640185889388946494e-01
6.730090463512271581e-01
7.951457972634797811e-01
5.755544630689541918e-01
5.559369874958259850e-01
4.562999534246763300e-01
6.265022188157728378e-01
7.597805495776288609e-01
8.908779907877656390e-01
8.733909728084096047e-01
9.445453396304021032e-01
9.301873706726454527e-01
8.404180632330574552e-01
7.544880596423360064e-01
4.475206422889621560e-01
4.856354978115724474e-01
6.776309271789383581e-01
7.091242083423346942e-01
7.192683357242345421e-01
6.522652403409447963e-01
8.017837257372730786e-01
1.176979772672999136e-01
1.352246807565626874e-01
7.270938134338887915e-01
6.613234218450694257e-01
6.670040226244390302e-01
7.721750807949560036e-01
6.335535312733087121e-01
4.020610167928367895e-01
4.497912168198970884e-01
6.121906283925385717e-01
4.842324874043288929e-01
5.858449331643020841e-01
5.214285714285714635e-01
6.085255350518794515e-01
6.189211003222891971e-01
5.743518465370348602e-01
6.953288019758299132e-01
6.631610729646698621e-01
6.835149530404586171e-01
5.749889084999458833e-01
7.380101250382304912e-01
4.304580323876635584e-01
5.156879540323449085e-01
6.320911093401903047e-01
3.787381984310793648e-01
6.196782725254983415e-01
7.056443651724767507e-01
5.182635234278640812e-01
7.400320211249303837e-01
6.253319920255372422e-01
5.515088211012866282e-01
7.071527886619941583e-01
7.613062169477553542e-01
7.977647343851265171e-01
5.704192767259046448e-01
7.406094140283834282e-01
8.205471639690482544e-01
7.279870581228935489e-01
9.281909617845141014e-01
6.144688081086533415e-01
5.844856999716584456e-01
7.977154122458866015e-01
7.844700817892439337e-01
5.359828616964772419e-01
6.831300510639731760e-01
8.581163303210330717e-01
6.066558817690779204e-01
2.850606963691053597e-01
4.459508722394518454e-01
7.301701205835975372e-01
6.815753303014833175e-01
8.764860311512296942e-01
4.980119205559974116e-01
5.945721634804517208e-01
6.167939547439611481e-01
5.963599259594181135e-01
6.014112132391057353e-01
6.879134501999407680e-01
7.466553054784136334e-01
5.439378156912199058e-01
4.366210205012762691e-01
7.748062179181807174e-01
7.165875051814395436e-01
5.755544630689541918e-01
4.880438639987323413e-01
7.191424744913288425e-01
1.145474487381642481e-01
8.480500350719125668e-01
6.315355962274220580e-01
9.271050693011065880e-01
7.367883976130072954e-01
7.197633633294866495e-01
7.300283812596213284e-01
6.210590034081187039e-01
5.428967140306369954e-01
6.061297888775550868e-01
5.540455669886941159e-01
4.188101247426641027e-01
6.495371400009406493e-01
6.094781254763568246e-01
7.171824379825884055e-01
3.104002490442647755e-01
5.958460099157059098e-01
6.727452763836783145e-01
6.972166887783963762e-01
5.968834402710810894e-01
7.685277617854286980e-01
3.905632887762015004e-01
6.626214335343405537e-01
5.160916115575246987e-01
7.074128217900070847e-01
6.696620080077292370e-01
3.207134902949092536e-01
7.172044613513216538e-01
7.181324987175315977e-01
7.519163193205106177e-01
3.529811430254261584e-01
5.955500003825581201e-01
7.498633755339788598e-01
8.946933499675686630e-01
7.344273698901994107e-01
9.660344669638482040e-01
8.177577817565002682e-01
9.730803574524564681e-01
4.591000258371299436e-01
3.910520385418713163e-01
4.991223164062030815e-01
7.075275528876865394e-01
6.240366725661905534e-01
6.652563369024152573e-01
6.239276514834987131e-01
6.735252279750878479e-01
9.250000000000000444e-01
8.795290947839239371e-01
7.661488934822832109e-01
7.663733048117231661e-01
9.733955379835994570e-01
8.747346536440145925e-01
8.509223042724344266e-01
8.159067235368298032e-01
7.187361356249323263e-01
8.579409756912387275e-01
3.991080908811233119e-01
4.276212242235212235e-01
5.614305132635498685e-01
5.279758490007875338e-01
6.594375564072001428e-01
5.875170230036823593e-01
3.770308417611186735e-01
6.657034581740760570e-01
7.346434486727154711e-01
8.080534082342616387e-01
8.404607795017273730e-01
7.294812246678163969e-01
8.037422178752533508e-01
5.919973222009433655e-01
5.736138854534160725e-01
7.513199766524734091e-01
6.415330278717846779e-01
4.558080615906097144e-01
5.734803861861232921e-01
7.572366445882924291e-01
8.285098499285155071e-01
7.785714285714285809e-01
6.609393646319141613e-01
8.393930815426197123e-01
8.538279635856583782e-01
6.229031562152662627e-01
6.690804516600756813e-01
7.971851740221166382e-01
5.808377131175211927e-01
7.926854291794289686e-01
6.454265043211971919e-01
5.801925340982737600e-01
9.328814807588673430e-01
8.662036533291449514e-01
7.951457972634797811e-01
5.690694587131247539e-01
5.907149053298740293e-01
5.560178451775124042e-01
5.746116701117124359e-01
8.265753590196655010e-01
7.166895609597544459e-01
6.762034325933892198e-01
6.428317048284104551e-01
7.865467075506887840e-01
6.437500935451293538e-01
6.548018997760396420e-01
6.467921396227753750e-01
8.155333618999121015e-01
6.307365309133214915e-01
6.132857433407975511e-01
6.156375887371419164e-01
5.154083157817704874e-01
5.945883900105631836e-01
7.115124735378852705e-01
7.234904742258940757e-01
9.135975161665378375e-01
7.682859935707530008e-01
7.688517444384894706e-01
8.757549764126292269e-01
6.707468537027739819e-01
9.016712200192423809e-01
8.085309728167647814e-01
7.911043003809978824e-01
7.436978013636227347e-01
4.432786447296050980e-01
4.612050347010681062e-01
8.597164323000422437e-01
8.832839159582133171e-01
6.965230627191721924e-01
6.953288019758299132e-01
6.948393082972943446e-01
4.011887099014390667e-01
6.325528853063272505e-01
5.939591370170114182e-01
7.572366445882924291e-01
3.985925870110582636e-01
6.432279813758452480e-01
8.723228788521736332e-01
5.625047240920295621e-01
5.336995079959929722e-01
6.978597864711069132e-01
6.654971201003252457e-01
6.686507590177507288e-01
9.126275942571392408e-01
4.438967616184752440e-01
5.709223948597399456e-01
6.762085954172196711e-01
5.964138048601775877e-01
5.651832629106745554e-01
4.853247054152622919e-01
6.911737035184238875e-01
8.543521419283633955e-01
7.555821100534112489e-01
6.124879123017042959e-01
5.838153270807934225e-01
6.943942983337647590e-01
8.414033111033264456e-01
2.567490931869093052e-01
6.970096920578011668e-01
8.624833627499188804e-01
7.458677371482702601e-01
4.935582205926354327e-01
6.048691318514002324e-01
4.698945262512277399e-01
4.581709669115175965e-01
6.241877839323592969e-01
6.166089039638531499e-01
4.698525103430513106e-01
6.059847225867404097e-01
5.939591370170114182e-01
6.546651316313016888e-01
7.641837697680016195e-01
