checkin_count
116
99
1
2
63
53
524
428
128
45
1
105
1
42
29
372
604
2
10
5
2
11
14
4
9
41
23
33
103
3
3
17
10
11
36
2
583
8
58
1
47
29
97
17
67
18
9
1
183
177
26
200
4
4
5
22
3
94
16
57
12
5
9
2
5
1
5
10
20
8
37
2
33
22
2
64
57
13
7
26
5
9
81
1003
5
53
112
3
1
3
10
9
12
1
242
283
4
1
65
9
5
11
9
2
2
1
9
17
20
4
6
3
8
9
1
28
2
374
10
8
4
75
3
1
2840
52
6
2
110
55
33
14
5
4
56
3
31
10
4
83
1
1
19
109
42
1
44
1
4
9
90
28
7
8
24
2
2
9
28
11
21
12
2
12
12
27
1
1
4
12
1
123
6
1
19
151
12
4
233
5
60
3
13
11
7
12
4
1
1
50
1
31
89
17
30
12
6
6
27
1
3
11
28
14
67
5
8
2
161
135
222
53
371
12
15
78
5
1
2
1
1
78
45
648
15
1
3
3
8
58
2
1
62
2
341
5
3
83
1
34
8
17
3
12
1
4
1
9
69
18
17
7
7
16
5
5
14
20
1
22
3
8
9
98
2
7
290
2
4
1
29
124
4
43
77
110
175
2
17
6
32
63
2
27
537
12
4
1
1
29
28
2
18
5
19
7
166
16
6
1
2
24
1
21
1
1
103
2
397
6
1
15
3
1
3
35
3
13
23
5
2
2
3
2
26
5
1
7
11
6
18
283
3
36
2
9
2
5
10
62
1
2
525
1
3
2
2
6
4
20
50
45
10
10
67
58
6
4
4
2
1
1
2
13
138
9
10
2
34
4
4
62
6
22
2
7
1
3
78
12
1
4
1
288
20
19
38
13
31
3
7
9
186
16
20
3
12
2
141
40
18
3
128
8
3
17
31
6
2
10
2
5
3
2
101
1
4
6
19
128
7
149
63
18
15
43
12
72
7
159
3
5
26
13
13
58
79
8
30
1
2
5
218
23
1
218
1
50
13
27
2
45
7
1
9
19
2
5
44
7
23
5
221
13
39
194
5
8
254
67
6
5
422
7
212
4
1
8
301
92
81
54
27
4
22
2
4
55
2
1
5
1
76
27
5
5
27
26
9
8
4
16
1
22
182
132
8
6
5
1
130
5
5
1
119
40
8
7
14
34
58
116
5
29
17
4
4
334
3
3
51
22
12
1
2
1
7
3
91
15
2
2
395
52
21
103
76
15
1
12
93
7
1
68
15
38
7
6
16
16
9
128
63
71
9
20
1
158
34
236
17
49
60
8
22
362
98
2
177
12
22
1
55
11
5
1
32
28
4
7
5
2
87
58
1
63
390
1
1
3
93
49
27
13
113
39
18
6
101
12
4
3
2
2
22
17
7
47
20
81
4
15
33
17
1
3
224
91
45
3
172
3
84
1
77
9
43
6
484
414
1
20
3
2
14
205
281
34
30
3
25
7
31
34
107
5
264
114
2
8
24
6
70
12
2
440
9
133
102
55
66
47
16
17
22
1
40
406
72
93
23
17
3
33
19
18
17
170
27
52
9
13
7
4
7
5
32
6
8
86
9
15
5
1
16
27
442
4
8
161
1
2
55
41
41
13
1
6
6
310
14
70
8
20
21
2
44
1
56
10
457
360
20
82
2
1
187
510
9
108
23
26
1
57
50
3
13
5
7
19
11
3
25
5
209
11
4
10
18
5
396
88
36
2
49
2
4
39
30
2
29
149
103
4
137
18
33
4
85
19
27
98
123
7
25
11
413
208
17
2
19
23
567
3
101
113
153
7
7
24
4
2
168
42
7
10
32
3
11
43
2
55
3
30
71
197
4
32
26
329
6
84
106
17
2
47
8
174
8
1
5
99
44
666
2
15
2
2
103
1
234
9
1
4
130
6
11
123
89
8
3
18
18
3
1
4
190
21
32
59
32
67
235
2
153
95
4
11
9
89
264
5
106
1
51
184
1
3
25
3
2
17
93
2
20
14
26
9
13
25
7
144
3
4
2
15
1
14
15
35
40
2
31
48
88
3
8
21
278
146
58
32
13
24
4
16
5
26
18
1
22
320
12
21
5
42
27
56
22
148
62
2
65
309
12
5
374
16
126
19
16
19
2
107
67
27
32
70
430
49
2
8
5
32
3
204
25
41
66
228
149
90
13
5
19
53
17
4
112
136
93
6
51
42
11
40
17
9
56
55
2
5
7
259
303
91
1
20
55
49
118
54
5
3
19
141
5
10
43
16
164
107
266
8
21
22
88
2
148
62
5
40
1
166
19
2
154
8
33
1
295
2
2
85
7
5
1
268
379
2
86
33
173
3
4
24
72
2
291
118
5
101
8
36
1
216
8
41
4
8
11
5
22
89
32
34
217
203
7
165
9
14
32
4
1
30
6
775
2
59
17
21
24
228
17
185
15
14
23
2
2
3
344
1
97
40
216
37
29
53
164
1
69
14
4
10
4
16
49
3
2
16
3
10
18
3
4
6
2
35
34
5
2
180
341
1
3
27
5
5
14
78
33
4
122
38
31
74
71
7
15
2
2
135
13
7
1
207
30
9
2
652
2
198
7
289
8
33
15
5
36
1
19
17
19
53
171
1
3
5
12
28
11
2
2
25
9
2
186
11
47
28
6
32
10
346
227
82
2
4
38
1
12
2
23
3
10
5
3
1
135
7
20
7
12
12
116
65
257
2
5
73
67
8
1
1
92
3
5
2
4
3
6
1
48
96
17
32
29
1
2
707
20
20
24
85
44
79
3
34
35
126
30
2
107
36
1
21
5
8
7
1
64
88
84
10
12
3
27
18
3
3
1
123
4
167
7
7
10
19
552
8
186
9
70
23
62
2
3
53
56
31
580
7
7
1
2
1
2
23
1
472
31
24
154
7
2
3
53
15
15
15
92
17
1
1
2
4
7
2
24
1
9
10
23
249
1
22
20
10
4
210
48
11
5
28
1
4
6
1
129
159
122
2
11
7
8
69
89
2
10
21
211
21
5
17
51
5
1
13
96
7
20
168
24
74
29
9
2
5
12
7
18
1
40
16
150
19
299
6
2
7
11
95
62
99
21
2
15
39
19
22
103
3
2
41
35
10
11
94
10
4
5
1
4
20
5
12
267
4
20
33
2
87
5
305
14
17
233
9
6
41
1
5
16
87
6
6
7
4
269
3
2
9
37
81
27
10
10
13
17
14
38
24
5
2
1
3
321
1
26
52
9
5
14
7
1
49
356
31
30
2
279
102
212
1
7
7
16
8
37
141
78
4
6
321
4
10
4
47
83
5
2
4
1
10
8
452
51
108
1
25
126
25
1
131
9
7
11
36
51
29
26
57
9
299
19
25
1
17
1
2
3
33
8
11
1
31
35
3
7
19
5
5
15
28
23
105
35
2
6
3
1
7
5
1
3
1
1
12
2
16
79
13
18
16
11
18
5
152
32
5
1
13
15
31
88
60
377
45
2
25
10
12
41
14
4
16
2
1
1
51
7
17
6
36
18
15
63
3
23
27
107
9
12
4
1
1
57
31
29
21
22
48
137
8
8
2
27
415
26
5
6
7
7
111
9
3
56
6
184
84
116
23
19
32
2
2
72
8
1
7
2
8
38
245
16
32
5
114
6
9
1
2
7
4
6
53
70
13
7
18
26
3
2
5
13
11
25
50
52
29
3
23
8
70
24
45
1
25
18
3
8
4
48
68
39
56
8
34
106
5
47
301
10
69
4
12
2
8
3
6
127
2
124
19
17
27
1
75
7
25
19
33
70
76
47
39
28
23
33
10
6
9
26
23
149
1
5
2
4
6
1
14
268
1
35
250
9
18
14
25
3
3
24
2
50
11
34
131
1
155
270
35
2
183
4
58
89
87
1
138
92
24
77
11
34
44
7
6
24
18
3
40
20
1
9
18
19
8
1
23
81
107
92
5
94
14
8
9
126
262
12
23
24
59
19
2
59
1
155
13
45
123
7
111
27
7
8
126
112
1
108
11
110
114
12
231
130
6
9
1
87
50
108
84
31
28
27
51
35
3
2
1
6
4
11
4
61
49
64
134
8
4
179
29
32
10
21
31
48
1
12
43
39
18
93
42
17
1
7
11
12
32
14
37
22
63
2
16
30
7
78
3
212
12
1
76
71
25
60
204
63
20
54
26
14
7
27
170
34
1
294
238
43
11
38
1
178
1009
4
50
20
6
31
2
1
173
103
10
52
62
25
122
26
19
9
232
14
47
39
86
2
35
193
30
8
1
4
1
191
16
36
99
24
131
38
63
11
18
2
75
145
27
8
7
50
117
21
226
1
11
24
25
5
1
8
2
35
42
1
1
32
1
2
7
4
3
1
34
22
5
2
264
25
1
39
5
97
3
152
45
16
3
1
6
104
29
6
4
29
26
5
17
3
42
6
21
7
37
2
2
5
5
2
23
24
1
4
28
7
1
5
7
192
312
89
25
24
2
60
6
98
17
2
8
6
27
10
7
4
3
220
84
12
26
12
6
1
2
5
34
2
48
2
9
6
10
141
3
1
5
2
6
6
16
2
19
22
163
52
15
62
15
3
61
110
20
17
94
28
25
60
1
127
2
18
18
223
4
18
25
2
1
99
4
39
58
123
12
72
5
4
31
1
1
17
1
88
25
14
125
15
196
4
17
9
4
1
76
11
41
32
3
11
100
26
5
7
12
9
3
30
48
28
46
59
13
31
51
4
12
3
32
37
195
37
6
2
8
52
2
12
1
56
9
12
44
35
32
1
11
21
28
2
149
13
118
5
23
207
50
2
5
16
23
9
13
2
11
105
1
1
104
1
4
23
9
5
9
100
4
190
1
2
38
15
9
6
15
1
4
58
4
1
21
18
10
66
11
1
16
2
5
58
22
6
63
1
34
7
27
3
107
5
168
9
3
23
4
32
8
3
1
7
103
1
12
13
67
11
22
179
2
37
1
1
7
16
49
34
5
24
2
12
6
1
8
116
1
11
10
2
3
5
3
16
4
13
12
2
29
3
4
71
1
3
1
38
30
17
9
51
53
153
1
25
12
21
96
9
1
6
42
292
6
7
53
3
103
38
9
1
49
4
5
23
5
17
4
146
2
26
2
53
17
4
4
2
1
51
1
21
19
17
4
6
11
43
24
13
6
1
11
1
10
11
38
57
37
60
4
5
4
6
5
3
23
75
3
1
91
22
1
1
16
21
4
4
1
4
44
15
8
2
26
2
4
1
7
83
7
12
4
9
4
10
20
166
60
1
78
26
51
23
4
32
5
13
16
3
20
2
8
8
6
1
10
26
3
22
24
2
50
80
2
4
15
13
20
60
7
10
5
1
10
5
1
1
21
6
3
2
9
4
51
5
15
3
24
4
1
96
221
53
46
7
50
9
61
6
3
7
115
49
21
26
4
234
30
28
14
17
1
2
18
5
4
62
3
25
23
4
3
5
26
9
13
16
17
56
17
43
1
4
5
48
8
1
2
110
6
13
14
123
2
55
5
8
7
2
21
2
15
2
2
15
4
17
8
7
2
3
12
31
1
1
7
73
10
220
47
11
2
5
3
8
94
77
6
26
10
4
4
12
4
12
8
1
28
5
103
3
11
11
21
23
3
7
2
6
4
59
5
21
1
1
2
2
26
4
11
13
2
12
1
71
76
1
23
395
114
11
10
47
14
1
3
3
39
13
11
91
3
6
1
37
3
16
1
9
8
1
2
9
4
2
2
5
7
21
38
10
28
1
20
8
7
23
4
16
37
152
6
5
1
3
31
280
6
4
2
3
1
38
100
2
3
11
36
13
3
48
5
439
73
3
1
35
16
60
1
24
3
22
1
6
2
6
35
2
2
297
1
3
22
24
18
13
18
13
20
4
33
2
18
6
50
12
4
2
7
1
11
8
7
8
39
1
7
10
128
31
3
267
11
3
14
65
3
1
4
3
6
4
4
43
3
29
1
12
20
303
45
4
11
3
4
20
1
19
3
18
1
4
23
7
21
3
12
18
20
6
9
2
2
11
123
10
3
22
20
37
6
3
95
16
27
6
68
6
12
21
3
1
2
10
4
222
4
5
17
122
20
3
3
13
6
3
2
6
3
12
12
3
7
8
7
10
4
3
122
194
11
2
3
2
7
23
10
5
58
23
2
51
3
199
27
4
3
1
34
3
6
10
20
39
2
30
4
1
21
4
15
17
14
17
1
6
2
3
42
10
12
3
7
1
16
3
11
11
16
34
315
2
6
13
22
9
9
6
9
4
12
20
18
65
9
8
26
29
30
17
6
20
25
1
167
8
29
46
4
44
64
26
27
30
2
25
1
6
3
13
1
21
2
9
4
1
5
6
82
12
31
16
15
12
7
17
28
96
135
71
20
17
2
1078
3
1
5
36
35
44
1
1
154
3
235
6
61
1
7
40
16
20
32
2
1
3
16
25
2
172
51
113
76
1
14
4
32
13
208
26
129
21
22
75
179
17
46
26
7
3
4
13
6
19
3
4
16
35
1
90
12
28
15
1
32
625
2
21
7
4
7
71
13
3
25
28
2
30
11
25
23
2
2
4
1
28
1
3
1
7
2
8
5
15
3
26
1
48
2
21
14
9
66
4
15
2
245
230
13
13
4
3
77
79
8
147
62
12
4
5
1
3
89
19
13
1
2
3
286
8
264
17
45
16
1
5
40
75
16
3
8
5
2
4
73
1
5
32
21
2
4
73
1
13
10
46
5
22
6
14
24
21
2
5
10
4
3
65
2
18
1
21
33
15
1
17
11
7
11
28
1
108
19
1
12
1
1
5
1
26
329
4
26
27
2
105
4
2
22
1
44
18
71
10
6
3
6
5
4
1
12
2
1
9
39
4
2
59
8
1
19
11
13
2
5
1
34
38
1
3
134
1
118
35
57
18
2
16
4
9
4
41
10
1
9
4
7
10
2
76
5
1
10
42
1
43
14
5
2
1
3
1
45
18
7
5
50
8
12
6
1
3
3
15
36
1
9
2
13
50
34
37
6
2
11
9
5
18
25
4
145
1
40
26
6
1
1
28
7
9
34
1
46
4
5
8
7
5
17
16
4
77
6
2
1
18
1
4
32
4
14
1
95
20
5
64
177
2
1
13
48
13
7
6
6
1
2
1
1
1
268
38
5
1
34
16
15
2
66
48
16
1
2
1
1
48
26
3
9
2
4
3
1
24
16
77
28
68
2
4
71
3
1
5
1
7
9
7
3
5
21
11
1
79
32
6
4
132
2
19
35
8
2
156
1
27
3
24
2
4
4
1
2
29
2
13
11
11
9
11
11
5
2
19
102
2
1
51
7
175
4
2
17
3
11
11
17
18
34
11
6
1
1
5
2
8
41
22
10
3
21
34
27
1
1
1
29
530
4
4
4
2
1
7
2
1
7
3
1
2
10
5
10
2
2
78
1
6
3
2
3
2
5
11
57
26
7
6
3
1
19
1
372
1
1
3
18
3
4
3
4
30
9
1
1
10
14
54
4
1
3
15
3
69
3
1
6
1
6
1
3
5
9
4
22
11
3
6
18
2
2
1
13
11
67
56
7
1
35
1
20
11
7
2
9
24
27
1
16
22
11
39
8
67
16
2
2
11
2
1
116
1
1
5
28
1
5
1
4
33
30
25
3
12
2
53
1
5
6
5
1
2
14
3
6
1
5
4
89
1
1
39
132
1
2
13
6
22
2
24
3
44
1
18
48
8
6
6
15
3
3
2
65
8
16
3
157
3
132
48
1
11
11
8
13
2
1
2
39
10
3
2
8
2
3
1
3
6
3
4
3
13
5
2
2
3
5
1
4
3
1
1
10
43
4
6
6
13
3
3
3
2
70
8
8
2
33
16
1
90
7
18
2
6
1
10
4
6
1
1
10
6
16
65
12
15
31
15
10
88
8
4
4
2
3
16
3
5
2
16
3
6
4
30
152
8
1
6
1
33
2
2
13
5
12
6
11
20
1
1
5
10
26
1
20
20
2
5
1
1
3
38
23
27
20
19
5
4
61
1
2
15
14
6
1
14
34
1
2
8
149
111
2
123
15
5
12
1
68
4
3
1
3
16
4
59
63
61
2
6
1
1
2
86
2
10
5
2
19
153
40
1
3
8
18
35
2
45
4
212
3
46
15
3
24
29
1
7
9
9
7
1
16
1
7
19
37
1
2
7
1
35
22
58
9
3
31
116
5
133
6
1
8
5
25
9
2
1
3
26
7
4
10
1
8
23
1
15
49
19
1
2
1
3
1
1
3
184
1
1
16
1
1
1
1
1
9
8
5
1
1
2
1
10
12
9
5
1
3
4
1
8
2
8
50
23
14
7
19
10
1
2
5
16
12
1
7
120
11
20
1
53
1
112
1
33
2
20
2
18
1
12
18
1
1
1
32
2
3
2
11
2
9
11
24
3
1
1
25
2
3
18
47
1
38
76
4
14
1
6
2
2
5
8
11
117
35
1
103
1
3
16
11
12
5
48
4
50
7
8
3
137
1
4
6
30
4
10
2
36
27
1
2
9
3
12
2
2
2
103
14
1
7
61
88
1
6
33
96
4
25
2
34
1
14
3
1
34
11
4
2
4
13
59
4
2
1
12
61
201
5
1
2
3
19
19
1
7
1
3
56
5
6
42
4
7
40
3
7
2
1
10
1
73
15
4
27
3
4
39
20
19
11
3
14
1
149
13
21
83
4
18
20
23
6
1
2
53
37
12
135
1
50
9
7
2
9
90
3
3
24
3
15
39
15
21
10
86
15
3
31
3
89
10
1
3
1
19
2
65
1
20
1
1
13
10
135
21
32
5
5
2
62
3
15
25
2
16
7
4
4
3
3
58
2
7
4
2
3
8
5
1
1
9
5
8
6
2
11
6
1
58
2
34
1
10
4
1
10
13
357
4
99
5
1
14
20
3
1
1
2
2
1
5
5
2
2
14
17
22
73
41
19
1
7
1
4
22
13
2
25
66
3
10
3
16
1
7
19
5
5
2
8
14
1
72
18
2
18
1
3
3
1
2
33
9
1
22
27
1
48
5
2
1
6
1
3
14
13
2
2
10
3
2
2
12
5
1
1
2
27
1
2
21
3
2
42
1
13
2
18
4
13
2
4
2
10
3
3
1
18
12
22
13
127
4
2
2
65
22
2
30
35
171
5
1
13
24
1
10
1
5
11
4
2
4
26
16
29
1
12
18
3
3
11
6
1
1
2
2
2
50
3
8
2
15
48
1
1
3
5
12
9
70
2
11
1
26
9
1
1
7
10
1
9
11
2
29
5
1
18
7
14
3
11
5
18
79
37
68
78
2
88
23
1
8
4
16
15
5
16
3
5
1
22
3
1
150
6
42
38
203
9
4
1
19
4
1
2
5
11
5
22
1
5
12
4
1
1
18
12
4
2
4
3
16
2
7
17
16
26
13
4
1
19
1
46
21
6
10
23
1
4
5
3
3
3
54
3
1
1
6
4
2
69
37
18
7
13
4
12
22
16
61
7
1
13
1
2
27
1
12
171
87
8
35
13
2
1
2
1
9
13
1
1
21
2
8
89
4
4
10
4
8
42
11
2
5
4
3
4
4
41
2
4
2
22
3
79
7
1
4
34
1
4
46
20
7
42
16
109
2
11
2
16
11
24
4
15
12
3
18
9
54
27
12
16
6
1
28
6
8
3
9
76
6
3
6
6
1
15
18
1
5
2
9
20
132
3
3
4
87
2
90
6
4
1
6
19
12
1
3
9
8
5
3
6
2
1
9
5
1
19
24
36
93
4
30
5
19
9
55
12
122
3
18
30
28
21
11
7
4
3
4
4
1
2
22
1
21
5
1
8
11
109
11
47
3
7
15
24
4
9
1
2
1
169
11
10
147
4
30
5
5
63
35
25
17
4
31
80
20
82
12
24
46
16
220
2
9
8
52
3
1
111
59
26
105
227
32
22
245
13
5
5
2
7
15
46
75
2
2
16
9
7
7
25
235
8
22
20
25
9
22
15
4
16
5
52
22
5
72
2
4
166
60
39
2
59
1
41
10
11
3
9
8
1
1
29
6
1
127
10
45
7
1
34
4
6
10
14
1
18
4
9
40
1
6
28
18
10
3
67
2
3
9
11
22
47
11
26
40
1
3
1
2
15
25
10
1
2
4
19
2
4
29
4
2
2
1
4
2
3
1
18
6
16
7
30
23
1
1
16
11
24
6
6
19
1
2
2
2
67
2
5
1
2
4
1
25
4
1
1
24
8
7
29
28
1
70
23
4
1
20
50
3
15
3
1
2
8
3
1
8
12
45
2
9
3
2
1
10
17
3
1
9
15
4
3
7
13
15
6
1
7
15
4
1
8
29
13
3
11
15
7
3
23
30
16
1
3
2
20
46
55
2
12
5
1
3
2
4
148
2
6
5
2
28
4
6
7
1
7
5
13
13
6
8
3
2
10
25
14
6
2
15
6
7
6
13
1
5
21
3
47
17
11
3
1
11
15
6
24
13
10
4
60
39
18
1
15
3
2
1
16
17
1
32
2
11
1
68
1
7
11
2
2
16
42
2
1
4
91
13
79
19
15
58
3
12
2
84
13
14
3
2
12
3
21
3
13
86
27
5
19
18
3
19
9
23
4
10
8
11
25
116
4
27
180
50
12
6
22
1
58
2
21
11
20
13
72
9
27
80
27
1
13
21
10
13
5
7
47
5
23
1
41
6
17
21
5
6
52
4
71
2
36
15
2
21
1
44
28
21
7
19
53
36
8
28
8
8
3
18
1
2
9
6
56
27
36
37
7
9
73
26
39
1
11
75
36
7
5
27
12
15
5
7
12
13
13
31
42
38
9
21
19
17
64
11
6
47
2
57
45
10
48
1
57
18
8
3
2
5
4
19
5
1
6
11
6
96
19
3
3
9
3
6
20
12
4
12
19
2
3
31
9
1
3
6
1
41
12
1
7
10
1
6
18
1
10
4
4
3
13
2
48
23
26
16
5
4
41
5
18
2
13
3
2
3
4
30
3
4
1
6
7
5
3
58
3
6
2
6
9
26
2
2
6
39
1
4
25
4
3
4
16
1
6
64
11
4
17
9
4
9
39
1
3
4
20
9
18
4
2
4
1
84
3
3
19
3
16
3
22
2
10
25
34
3
75
98
12
4
4
3
3
1
4
1
40
6
1
1
4
7
10
4
10
4
1
29
29
3
14
2
31
2
99
2
32
1
10
17
2
2
8
1
32
1
7
8
12
4
1
4
4
135
4
4
8
13
3
4
3
91
3
20
3
3
8
24
18
2
2
21
22
11
1
42
2
1
13
7
13
8
4
2
4
1
1
4
64
2
1
36
1
8
2
8
2
4
5
1
2
2
1
1
2
1
11
2
3
18
4
5
10
3
4
1
1
2
1
35
11
1
5
4
74
1
4
13
105
3
3
1
20
1
4
3
2
1
30
15
4
2
6
2
1
3
57
21
125
4
38
48
12
5
5
2
20
1
6
16
6
1
3
38
3
5
2
1
17
1
47
19
11
2
55
1
3
23
3
1
21
3
8
2
44
8
9
2
6
1
5
9
21
5
29
5
3
68
19
11
2
3
13
5
20
12
1
3
12
4
1
12
22
6
2
2
4
64
8
4
1
12
24
17
36
8
11
2
32
1
19
12
60
3
5
4
3
4
24
1
20
5
4
11
5
1
151
8
12
43
16
9
11
5
4
13
7
3
56
1
7
17
1
3
3
28
4
1
2
3
4
2
7
8
46
1
94
21
1
20
25
35
30
7
17
4
22
3
14
1
1
9
10
1
22
1
9
58
19
19
13
2
2
1
1
23
2
2
1
13
10
11
1
7
39
1
1
24
1
18
5
16
133
34
7
8
4
2
41
3
2
4
5
10
79
20
1
1
12
4
2
22
21
26
3
1
16
11
2
1
21
7
4
1
4
6
3
1
2
1
10
8
49
12
52
173
34
57
1
7
8
12
3
2
49
47
8
1
6
5
1
1
1
8
10
18
6
13
12
11
1
1
46
3
6
1
3
28
1
7
5
2
7
15
29
2
3
1
6
15
12
6
5
4
18
7
4
48
3
12
47
69
2
7
27
6
2
1
1
22
3
1
26
9
1
7
31
1
1
1
1
4
1
3
18
1
47
2
2
8
2
3
1
6
4
22
18
1
4
16
9
1
2
36
3
3
7
1
87
22
25
8
1
1
7
2
15
14
12
2
3
6
46
4
7
3
14
22
4
71
14
21
5
4
121
20
8
133
1
26
7
1
2
4
26
29
17
35
5
6
2
3
1
5
7
3
5
3
14
3
1
1
15
8
122
3
1
5
58
2
51
2
3
32
3
109
7
3
6
12
13
5
10
6
15
10
14
10
2
57
58
1
6
2
6
20
28
29
7
2
11
1
63
5
3
7
1
4
5
25
22
12
30
2
25
6
9
24
2
23
19
19
2
4
5
5
61
2
35
9
15
13
15
8
1
2
6
1
3
1
9
14
2
7
3
60
5
5
8
9
1
11
7
1
7
1
41
92
3
1
7
12
8
15
6
6
7
3
16
2
96
1
21
130
1
8
3
8
3
18
2
2
5
7
3
9
13
8
60
6
16
4
6
9
6
36
5
3
50
3
9
6
62
3
6
1
4
7
2
3
1
1
1
26
5
4
51
3
15
22
1
1
3
8
19
6
20
15
35
7
21
2
1
1
9
4
11
8
3
34
5
13
14
2
26
2
14
7
3
15
16
4
2
3
1
2
115
34
11
3
2
1
2
27
1
22
2
10
2
1
2
2
1
4
1
21
1
7
1
26
4
14
4
11
7
9
185
7
32
3
3
2
2
13
5
51
7
4
1
1
11
8
11
4
1
5
7
16
3
8
3
79
22
9
72
14
3
5
7
3
51
15
3
28
12
4
12
1
1
7
16
19
2
38
16
13
20
10
15
1
1
13
16
4
2
1
32
9
16
46
28
1
2
15
3
2
1
18
2
16
14
30
1
5
28
2
10
3
11
1
4
3
9
2
1
2
21
1
8
2
9
4
2
4
2
16
21
29
141
32
10
14
8
72
5
50
27
28
3
14
3
7
3
1
19
3
1
8
2
7
37
6
3
33
44
3
6
1
42
5
2
7
7
32
84
2
11
8
9
8
11
21
36
55
5
1
32
6
7
7
81
37
5
7
36
30
17
26
4
1
6
2
29
70
33
4
48
1
17
1
12
42
2
63
47
12
39
15
6
4
7
96
1
40
11
6
7
29
7
4
3
4
2
14
6
18
30
26
2
13
3
20
5
8
9
16
3
2
1
4
3
1
14
4
52
7
1
7
7
28
6
2
1
3
1
7
7
1
9
6
2
1
2
13
104
62
1
1
6
6
12
18
3
1
3
2
57
1
39
10
3
2
4
1
6
22
15
3
11
2
1
31
11
1
4
24
1
7
30
2
1
1
1
3
1
1
6
4
2
9
4
25
6
25
31
4
30
8
2
12
5
6
4
7
6
18
2
1
2
6
13
4
1
4
5
5
1
14
10
1
5
24
3
1
2
4
6
10
16
4
6
19
1
3
1
29
1
23
3
2
11
7
2
5
2
3
17
1
17
4
15
1
4
13
4
1
46
97
11
2
3
13
6
1
1
15
2
15
3
3
6
8
42
11
8
3
14
3
31
3
2
5
9
6
4
13
21
1
2
5
23
2
36
1
13
1
32
23
73
6
7
7
5
1
6
4
76
11
1
1
2
7
5
2
2
4
1
8
1
14
11
5
1
6
5
17
3
7
3
3
2
3
1
2
4
17
3
8
2
4
5
3
1
13
8
1
3
5
44
12
9
9
11
2
7
8
7
7
25
9
1
6
2
1
7
1
6
51
1
1
8
1
3
4
9
5
3
4
1
1
2
18
11
1
5
32
28
23
7
7
100
1
14
1
2
12
31
6
7
2
4
4
20
8
1
2
3
3
2
34
30
2
1
1
1
2
2
3
1
6
83
7
13
1
90
1
1
14
2
18
14
17
5
8
67
9
1
1
2
40
3
2
22
2
4
6
11
12
2
5
9
8
35
1
1
4
14
45
2
25
6
3
2
2
1
1
4
19
4
2
9
36
1
7
21
4
9
3
1
1
6
4
1
10
1
112
44
6
1
3
2
17
2
1
21
1
5
8
6
12
5
12
31
4
3
80
71
48
10
23
2
2
3
37
10
13
6
22
38
14
9
3
23
8
3
1
7
6
3
36
2
5
36
11
12
10
8
4
1
19
4
4
171
7
40
3
37
2
35
2
3
14
1
28
30
5
59
3
3
3
3
4
12
5
11
2
14
3
