patch_id,z1,z2,score,n_poi,role
720,-2.105090856552124,-0.26199987530708313,0.616499970888409,10,other
722,0.5395257472991943,0.23089520633220673,0.4103673806300513,17,other
726,2.63556170463562,3.4609334468841553,0.2841750861325322,24,other
729,-1.0994336605072021,3.121291399002075,0.7786296412503119,15,other
733,-2.693190813064575,1.605738639831543,0.49236763793085403,16,other
734,-2.756138324737549,-2.8475711345672607,0.44048444330956216,18,other
737,-4.087412357330322,-2.2440712451934814,0.7525693634633196,10,other
740,0.7455538511276245,3.187950849533081,0.5113707888192952,19,other
744,-3.218446731567383,0.5455563068389893,0.8253259631446959,19,other
755,-0.9459641575813293,1.052628517150879,0.4603830118871376,14,other
765,1.1371309757232666,3.246980667114258,0.5068830441554948,12,other
769,-4.1676411628723145,-3.48569917678833,0.5212645718855649,11,other
773,1.0398805141448975,0.3846726715564728,0.3320435187198499,28,other
778,-1.8511176109313965,1.7281739711761475,0.6554218808812509,17,other
779,1.368546485900879,2.125465154647827,0.5689755601481166,15,other
784,0.9520796537399292,1.4860866069793701,0.6042934569483418,13,other
791,-4.314543724060059,0.7461718916893005,0.7152257958685019,10,other
798,0.9071141481399536,2.8326799869537354,0.433275122191346,15,other
799,-4.009652137756348,1.089309811592102,0.7241809906746701,18,other
801,-3.2081947326660156,1.2654856443405151,0.5828845954340711,12,other
804,-0.886518120765686,2.5775203704833984,0.6068029364682236,11,other
805,-3.963456392288208,-0.1711111068725586,0.5974940363667397,10,other
816,1.6042945384979248,1.4816465377807617,0.4895803256835798,25,other
819,0.1853233426809311,-0.6342698335647583,0.47906820375192566,24,other
830,2.0197033882141113,2.3961541652679443,0.6260242525070077,23,other
832,-2.19123911857605,-1.5409761667251587,0.5486203415680252,13,other
837,-1.0192824602127075,-0.7637665867805481,0.33203475235614366,14,other
843,-1.7159903049468994,4.158679962158203,0.8088741726881654,11,other
848,1.7190340757369995,3.950632095336914,0.6553184793093014,16,other
859,3.1659018993377686,3.5732080936431885,0.5474665467753812,38,other
861,1.7201069593429565,3.023592233657837,0.562992379435994,17,other
864,1.9753886461257935,3.5135180950164795,0.5700008200094904,19,other
866,2.108936309814453,2.2392499446868896,0.6454666636964601,27,other
875,-2.9188833236694336,-3.109851837158203,0.46557781610908966,18,other
878,1.5399941205978394,3.671085834503174,0.5677016916574498,12,other
879,-4.157890796661377,-0.4516024589538574,0.542117175291629,14,other
887,1.0973924398422241,0.5202651023864746,0.3505586665306485,20,other
903,0.09569122642278671,4.734685897827148,0.9293425560873143,17,other
907,2.8002662658691406,3.578238010406494,0.3284466644536497,31,other
909,-3.3309638500213623,1.7760666608810425,0.5686744227279845,13,other
912,0.47268015146255493,-0.16912317276000977,0.41534754668702034,21,other
915,-2.5784683227539062,-2.1630778312683105,0.5241625310287054,13,other
920,0.2864172160625458,1.0690628290176392,0.4528124627197494,13,other
927,-4.387597560882568,0.6728993058204651,0.7426750284069283,12,other
929,-4.152143955230713,0.0690990537405014,0.6694226501376556,10,other
930,-2.123986005783081,2.2302913665771484,0.6769677985234646,15,other
935,-2.860813617706299,-0.8546637892723083,0.6045581043222714,15,other
938,-0.3597748279571533,-0.9901676177978516,0.24796527119881454,21,other
941,0.10081873834133148,-1.6854029893875122,0.4508910047985322,33,other
944,-2.8305294513702393,-0.6468834280967712,0.6582379992931787,14,other
947,-0.4878876805305481,-0.8793625831604004,0.28606489726220236,17,other
957,-1.7421221733093262,-2.6945347785949707,0.4708744307845844,19,other
963,-0.1030707061290741,-2.051362991333008,0.4111847251676259,36,other
978,-3.4167990684509277,-0.49074873328208923,0.6168457606740543,11,other
979,-2.273380994796753,-2.1968915462493896,0.4669556319962321,19,other
980,-3.709092855453491,-3.18353009223938,0.4675731916619667,12,other
981,-3.8528854846954346,-0.7585657238960266,0.5142334924816823,19,other
986,-2.387474298477173,1.4771181344985962,0.5692298459836107,20,other
989,-0.27565017342567444,-1.9942885637283325,0.38500927548019204,32,other
997,-1.6375861167907715,4.553408622741699,0.8744777935673878,13,other
1000,-3.3411476612091064,-3.0793375968933105,0.4763480298550971,16,other
1011,-1.0964292287826538,2.0410969257354736,0.5749666661837433,12,other
1013,-4.595871925354004,-4.568775653839111,1.1525400287363974,15,other
1016,-0.6369882822036743,0.48837026953697205,0.46635172263716484,13,other
1018,0.714996874332428,1.3421714305877686,0.45475672878620815,14,other
1024,-3.522819757461548,0.4912705421447754,0.7419393684398315,10,other
1027,0.4660657048225403,3.6651222705841064,0.778237300470336,11,other
1033,1.5309038162231445,4.764491558074951,0.889766751778323,11,other
1037,0.08708775788545609,-2.1125898361206055,0.5110298760276417,40,other
1041,-0.6610041260719299,-2.136953830718994,0.40325565506596966,22,other
1042,-0.9211590886116028,0.9194530248641968,0.41545489665313284,13,other
1061,-2.85829758644104,-2.8079257011413574,0.41733524288606494,16,other
1065,0.24572235345840454,2.498500347137451,0.41347817209254056,15,other
1067,0.9560136795043945,-1.0451757907867432,0.7714005237449574,30,other
1079,-1.0700008869171143,0.6693967580795288,0.4007406179302483,15,other
1087,2.2605583667755127,1.7056106328964233,0.6185222704091229,33,other
1092,-2.3416144847869873,-1.7344582080841064,0.4463040914084397,16,other
